,tconst,averagerating,numvotes,movie,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross,net_pre_marketing,domestic/world,earnings/cost_ratio,year_released,Profitable?
11579,tt1876451,5.7,5643.0,Sparkle,2012,116.0,"Drama,Music",96.0,"Aug 17, 2012",10000000.0,24397469.0,24660323.0,14660323.0,0.9893410155252225,1.4660323,2012.0,True
11602,tt1877832,8.0,620079.0,X-Men: Days of Future Past,2014,132.0,"Action,Adventure,Sci-Fi",55.0,"May 23, 2014",200000000.0,233921534.0,747862775.0,547862775.0,0.31278670609056586,2.739313875,2014.0,True
11606,tt1878841,4.4,12435.0,The Darkness,2016,92.0,"Horror,Thriller",98.0,"May 13, 2016",4000000.0,10753574.0,10898293.0,6898293.0,0.9867209479502891,1.72457325,2016.0,True
11609,tt1878870,7.3,87602.0,The Edge of Seventeen,2016,104.0,"Comedy,Drama",86.0,"Nov 18, 2016",9000000.0,14431633.0,19096003.0,10096003.0,0.755741031251409,1.1217781111111111,2016.0,True
11646,tt1880418,6.4,1436.0,Newlyweds,2011,95.0,"Comedy,Drama",73.0,"Jan 13, 2012",9000.0,4584.0,4584.0,-4416.0,1.0,-0.49066666666666664,2012.0,False
11651,tt1881002,5.6,38671.0,Maggie,2015,95.0,"Drama,Horror",47.0,"May 8, 2015",4500000.0,187112.0,1027760.0,-3472240.0,0.18205806803144703,-0.7716088888888889,2015.0,False
11688,tt1883370,5.5,36.0,The Looking Glass,2011,80.0,Fantasy,58.0,"Oct 23, 2015",300000.0,1711.0,1711.0,-298289.0,1.0,-0.9942966666666667,2015.0,False
11859,tt1893256,6.2,61317.0,Redemption,2013,100.0,"Action,Crime,Drama",97.0,"Jun 28, 2013",23000000.0,36686.0,13593473.0,-9406527.0,0.0026987952232663424,-0.4089794347826087,2013.0,False
11901,tt1895587,8.1,365110.0,Spotlight,2015,129.0,"Crime,Drama",34.0,"Nov 6, 2015",20000000.0,45055776.0,92088460.0,72088460.0,0.4892662555112769,3.604423,2015.0,True
11980,tt1904995,5.3,26.0,Paranoia,2012,87.0,Thriller,19.0,"Aug 16, 2013",40000000.0,7388654.0,16340767.0,-23659233.0,0.45216078290572287,-0.591480825,2013.0,False
11981,tt1904996,6.2,105529.0,Parker,2013,118.0,"Action,Crime,Thriller",18.0,"Jan 25, 2013",35000000.0,17616641.0,48543388.0,13543388.0,0.3629050572242712,0.38695394285714285,2013.0,False
12025,tt1907639,5.6,673.0,Hardflip,2012,112.0,"Action,Drama",81.0,"Jun 1, 2012",1000000.0,96734.0,96734.0,-903266.0,1.0,-0.903266,2012.0,False
12027,tt1907668,7.3,303009.0,Flight,2012,138.0,"Drama,Thriller",23.0,"Nov 2, 2012",31000000.0,93772375.0,160558438.0,129558438.0,0.5840389092474854,4.179304451612904,2012.0,True
12077,tt1911600,6.5,8092.0,Miss Bala,2011,113.0,"Crime,Drama,Thriller",81.0,"Feb 1, 2019",15000000.0,14998027.0,15362298.0,362298.0,0.9762879876435153,0.0241532,2019.0,False
12083,tt1911644,6.7,103780.0,The Call,2013,94.0,"Crime,Drama,Horror",14.0,"Mar 15, 2013",12800000.0,51872378.0,69821476.0,57021476.0,0.7429286943174905,4.4548028125,2013.0,True
12084,tt1911658,6.7,72551.0,Penguins of Madagascar,2014,92.0,"Adventure,Animation,Comedy",37.0,"Nov 26, 2014",132000000.0,83350911.0,366942531.0,234942531.0,0.22714976858324445,1.779867659090909,2014.0,True
12123,tt1915581,6.1,123955.0,Magic Mike,2012,110.0,"Comedy,Drama",88.0,"Jun 29, 2012",7000000.0,113721571.0,170549753.0,163549753.0,0.6667941113934067,23.364250428571427,2012.0,True
12176,tt1920849,5.3,43131.0,Bachelorette,2012,87.0,"Comedy,Romance",35.0,"Sep 7, 2012",3000000.0,446770.0,12577401.0,9577401.0,0.03552164711930549,3.192467,2012.0,True
12209,tt1921064,5.5,100467.0,Pompeii,2014,105.0,"Action,Adventure,Drama",97.0,"Feb 21, 2014",80000000.0,23169033.0,108469033.0,28469033.0,0.21360043838502737,0.3558629125,2014.0,False
12224,tt1921149,7.2,18690.0,Trash,2014,114.0,"Adventure,Crime,Drama",46.0,"Oct 9, 2015",12000000.0,17484.0,6553186.0,-5446814.0,0.0026680152219088547,-0.4539011666666667,2015.0,False
12240,tt1922612,5.4,5449.0,Glee: The 3D Concert Movie,2011,84.0,"Documentary,Music",90.0,"Aug 12, 2011",9000000.0,11862398.0,17462398.0,8462398.0,0.679310939998046,0.9402664444444444,2011.0,False
12247,tt1922679,5.5,1619.0,Open Road,2013,85.0,"Action,Drama,Thriller",59.0,"May 21, 2013",3000000.0,0.0,47469.0,-2952531.0,0.0,-0.984177,2013.0,False
12248,tt1922685,5.9,12786.0,Phantom,2013,98.0,"Drama,History,Thriller",43.0,"Mar 1, 2013",18000000.0,1034589.0,1199510.0,-16800490.0,0.8625096914573451,-0.9333605555555555,2013.0,False
12259,tt1922777,6.8,198345.0,Sinister,2012,110.0,"Horror,Mystery,Thriller",69.0,"Oct 12, 2012",3000000.0,48086903.0,87727807.0,84727807.0,0.5481375249697055,28.242602333333334,2012.0,True
12284,tt1924429,6.9,104951.0,Trance,2013,101.0,"Crime,Drama,Mystery",71.0,"Apr 5, 2013",16000000.0,2322593.0,22594052.0,6594052.0,0.10279665639434662,0.41212825,2013.0,False
12427,tt1931435,5.6,44221.0,The Big Wedding,2013,89.0,"Comedy,Drama,Romance",87.0,"Apr 26, 2013",32500000.0,21819348.0,48425971.0,15925971.0,0.45057120279529345,0.4900298769230769,2013.0,False
12434,tt1931533,7.2,223493.0,Seven Psychopaths,2012,110.0,"Comedy,Crime",36.0,"Oct 12, 2012",13500000.0,15024049.0,33035736.0,19535736.0,0.45478172485698515,1.4470915555555555,2012.0,True
12441,tt1931601,3.0,162.0,Venom,2011,92.0,Thriller,3.0,"Oct 5, 2018",116000000.0,213511408.0,853628605.0,737628605.0,0.2501221336180504,6.358867284482758,2018.0,True
12511,tt1935179,7.4,156786.0,Mud,2012,130.0,Drama,98.0,"Apr 26, 2013",10000000.0,21590086.0,31556959.0,21556959.0,0.6841624378318583,2.1556959,2013.0,True
12538,tt1935902,6.4,13746.0,The Brass Teapot,2012,101.0,"Comedy,Fantasy,Thriller",44.0,"Apr 5, 2013",900000.0,6997.0,413733.0,-486267.0,0.0169118731162368,-0.5402966666666666,2013.0,False
12589,tt1939659,5.9,125424.0,Carrie,2013,100.0,"Drama,Horror",26.0,"Oct 18, 2013",30000000.0,35266619.0,82409520.0,52409520.0,0.42794350701229666,1.746984,2013.0,True
12657,tt1943765,6.8,1232.0,Morgan,2012,89.0,"Drama,Romance",5.0,"Sep 2, 2016",8000000.0,3915251.0,7298786.0,-701214.0,0.5364249616306054,-0.08765175,2016.0,False
12666,tt1945037,7.0,57.0,Begin Again,2013,68.0,"Drama,Family",91.0,"Jun 27, 2014",8000000.0,16170632.0,68838736.0,60838736.0,0.23490599827399503,7.604842,2014.0,True
12668,tt1945044,4.5,5156.0,Exeter,2015,91.0,"Horror,Mystery,Thriller",49.0,"Sep 1, 2015",25000.0,0.0,489792.0,464792.0,0.0,18.59168,2015.0,True
12712,tt1946381,4.1,1337.0,Red Sky,2014,100.0,"Action,Thriller",27.0,"Mar 10, 2015",25000000.0,0.0,91116.0,-24908884.0,0.0,-0.99635536,2015.0,False
12721,tt1946502,4.5,1176.0,UglyDolls,2019,87.0,"Adventure,Animation,Comedy",6.0,"May 3, 2019",45000000.0,19894664.0,24644664.0,-20355336.0,0.8072605088062876,-0.4523408,2019.0,False
12769,tt1950135,4.6,729.0,Drunk Wedding,2015,81.0,Comedy,15.0,"May 22, 2015",600000.0,3301.0,3301.0,-596699.0,1.0,-0.9944983333333334,2015.0,False
12798,tt1951181,6.6,26618.0,The Immigrant,2013,120.0,"Drama,Romance",72.0,"May 16, 2014",16000000.0,2013456.0,7585011.0,-8414989.0,0.2654519551784434,-0.5259368125,2014.0,False
12806,tt1951264,7.5,575455.0,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi",38.0,"Nov 22, 2013",130000000.0,424668047.0,864868047.0,734868047.0,0.4910206227100907,5.652831130769231,2013.0,True
12807,tt1951265,6.6,379050.0,The Hunger Games: Mockingjay - Part 1,2014,123.0,"Action,Adventure,Sci-Fi",62.0,"Nov 21, 2014",125000000.0,337135885.0,766575131.0,641575131.0,0.4397949677290014,5.132601048,2014.0,True
12808,tt1951266,6.6,252384.0,The Hunger Games: Mockingjay - Part 2,2015,137.0,"Action,Adventure,Sci-Fi",39.0,"Nov 20, 2015",160000000.0,281723902.0,648986787.0,488986787.0,0.43409805506564186,3.05616741875,2015.0,True
12906,tt1956620,5.1,100520.0,Sex Tape,2014,94.0,"Comedy,Romance",54.0,"Jul 18, 2014",40000000.0,38543473.0,126069509.0,86069509.0,0.30573191968249835,2.151737725,2014.0,True
12949,tt1959490,5.8,229326.0,Noah,2014,138.0,"Action,Adventure,Drama",51.0,"Mar 28, 2014",130000000.0,101200044.0,352831065.0,222831065.0,0.28682294173842093,1.7140851153846153,2014.0,True
12958,tt1961175,6.2,57793.0,American Assassin,2017,112.0,"Action,Thriller",28.0,"Sep 15, 2017",63000000.0,36249674.0,68310140.0,5310140.0,0.5306631489849091,0.0842879365079365,2017.0,False
12997,tt1961562,4.6,50.0,The House,2011,109.0,"Drama,Mystery,Thriller",86.0,"Jun 30, 2017",40000000.0,25584504.0,31192425.0,-8807575.0,0.8202152926551879,-0.220189375,2017.0,False
13008,tt1964418,6.4,161343.0,Tomorrowland,2015,130.0,"Action,Adventure,Family",23.0,"May 22, 2015",170000000.0,93436322.0,206627518.0,36627518.0,0.45219689470402485,0.2154559882352941,2015.0,False
13069,tt1966359,5.5,14373.0,Father Figures,2017,113.0,"Adventure,Comedy,Drama",56.0,"Dec 22, 2017",25000000.0,17501244.0,21038441.0,-3961559.0,0.8318698139277525,-0.15846236,2017.0,False
13104,tt1967545,6.9,39242.0,Labor Day,2013,111.0,"Drama,Romance",19.0,"Jan 31, 2014",18000000.0,13371528.0,14189810.0,-3810190.0,0.9423331249678466,-0.2116772222222222,2014.0,False
13107,tt1967614,5.7,5875.0,The Comedian,2016,120.0,Comedy,35.0,"Feb 3, 2017",15000000.0,1658706.0,1658706.0,-13341294.0,1.0,-0.8894196,2017.0,False
13111,tt1967669,4.6,158.0,Tag,2015,91.0,Drama,50.0,"Jun 15, 2018",28000000.0,54730625.0,77026186.0,49026186.0,0.7105456967582428,1.7509352142857142,2018.0,True
13136,tt1971352,6.4,28703.0,Compliance,2012,90.0,"Biography,Crime,Drama",68.0,"Aug 17, 2012",270000.0,319285.0,830700.0,560700.0,0.38435656675093294,2.0766666666666667,2012.0,True
13154,tt1972571,6.8,67914.0,A Most Wanted Man,2014,122.0,"Crime,Drama,Thriller",76.0,"Jul 25, 2014",15000000.0,17237855.0,36068890.0,21068890.0,0.4779147625557648,1.4045926666666666,2014.0,True
13155,tt1972591,6.8,169054.0,King Arthur: Legend of the Sword,2017,126.0,"Action,Adventure,Drama",11.0,"May 12, 2017",175000000.0,39175066.0,139630336.0,-35369664.0,0.28056271382173,-0.2021123657142857,2017.0,False
13170,tt1972779,6.7,59750.0,The Best of Me,2014,118.0,"Drama,Romance",42.0,"Oct 17, 2014",26000000.0,26766213.0,41059418.0,15059418.0,0.6518897320950823,0.5792083846153846,2014.0,False
13195,tt1974419,6.2,72359.0,The Neon Demon,2016,117.0,"Horror,Thriller",68.0,"Jun 24, 2016",7500000.0,1333124.0,3559803.0,-3940197.0,0.3744937570983563,-0.5253596,2016.0,False
13221,tt1976009,6.0,47492.0,Victor Frankenstein,2015,110.0,"Drama,Horror,Sci-Fi",24.0,"Nov 25, 2015",40000000.0,5775076.0,31124367.0,-8875633.0,0.18554838400408272,-0.221890825,2015.0,False
13231,tt1976608,6.8,157.0,Sholem Aleichem: Laughing in the Darkness,2011,93.0,Documentary,39.0,"Jul 8, 2011",500000.0,1131261.0,1131261.0,631261.0,1.0,1.262522,2011.0,True
13293,tt1979320,8.1,393437.0,Rush,2013,123.0,"Action,Biography,Drama",71.0,"Sep 20, 2013",38000000.0,26947624.0,98230839.0,60230839.0,0.2743295717956761,1.5850220789473684,2013.0,True
13298,tt1979388,6.7,91465.0,The Good Dinosaur,2015,93.0,"Adventure,Animation,Comedy",73.0,"Nov 25, 2015",187500000.0,123087120.0,333771037.0,146271037.0,0.3687771147141206,0.7801121973333334,2015.0,False
13316,tt1980209,6.4,187820.0,Pain & Gain,2013,129.0,"Action,Comedy,Crime",33.0,"Apr 26, 2013",26000000.0,49875291.0,81275291.0,55275291.0,0.6136587194747787,2.125972730769231,2013.0,True
13331,tt1980929,7.4,129884.0,Begin Again,2013,104.0,"Comedy,Drama,Music",91.0,"Jun 27, 2014",8000000.0,16170632.0,68838736.0,60838736.0,0.23490599827399503,7.604842,2014.0,True
13345,tt1981107,7.1,15372.0,The Young and Prodigious T.S. Spivet,2013,105.0,"Action,Adventure,Comedy",82.0,"Jul 31, 2015",33000000.0,176847.0,357687.0,-32642313.0,0.49441830427161176,-0.989161,2015.0,False
13346,tt1981115,6.9,540996.0,Thor: The Dark World,2013,112.0,"Action,Adventure,Fantasy",66.0,"Nov 8, 2013",150000000.0,206362140.0,644602516.0,494602516.0,0.3201385890960438,3.297350106666667,2013.0,True
13347,tt1981128,5.3,78287.0,Geostorm,2017,109.0,"Action,Sci-Fi,Thriller",99.0,"Oct 20, 2017",100000000.0,33700160.0,220796009.0,120796009.0,0.15263029505211753,1.20796009,2017.0,True
13356,tt1981677,7.2,256565.0,Pitch Perfect,2012,112.0,"Comedy,Music,Romance",75.0,"Sep 28, 2012",17000000.0,65001093.0,116044347.0,99044347.0,0.560140107471155,5.826138058823529,2012.0,True
13359,tt1981703,7.1,63.0,The Harvest/La Cosecha,2011,80.0,Documentary,22.0,"Jul 29, 2011",560000.0,3709.0,3709.0,-556291.0,1.0,-0.9933767857142857,2011.0,False
13415,tt1985949,6.3,69624.0,The Angry Birds Movie,2016,97.0,"Action,Animation,Comedy",77.0,"May 20, 2016",73000000.0,107509366.0,352327887.0,279327887.0,0.3051400980927746,3.826409410958904,2016.0,True
13416,tt1985966,6.4,81010.0,Cloudy with a Chance of Meatballs 2,2013,95.0,"Adventure,Animation,Comedy",13.0,"Sep 27, 2013",78000000.0,119793567.0,274392649.0,196392649.0,0.4365771730276929,2.517854474358974,2013.0,True
13465,tt1987632,7.9,8.0,Rush,2011,87.0,"Comedy,Romance",71.0,"Sep 20, 2013",38000000.0,26947624.0,98230839.0,60230839.0,0.2743295717956761,1.5850220789473684,2013.0,True
13466,tt1987680,6.7,24169.0,The Upside,2017,126.0,"Comedy,Drama",85.0,"Jan 11, 2019",37500000.0,108235497.0,119024536.0,81524536.0,0.9093544964544117,2.1739876266666665,2019.0,True
13527,tt1990314,7.1,59229.0,Robot & Frank,2012,89.0,"Comedy,Crime,Drama",26.0,"Aug 17, 2012",2500000.0,3317468.0,4934356.0,2434356.0,0.6723203595362799,0.9737424,2012.0,False
13551,tt1991245,5.0,60304.0,Chernobyl Diaries,2012,86.0,"Horror,Mystery,Thriller",18.0,"May 25, 2012",1000000.0,18119640.0,42411721.0,41411721.0,0.4272318965787783,41.411721,2012.0,True
13682,tt1999192,7.4,5081.0,Kevin Hart: Laugh at My Pain,2011,89.0,"Comedy,Documentary",75.0,"Sep 9, 2011",750000.0,7706436.0,7712436.0,6962436.0,0.9992220356836673,9.283248,2011.0,True
13694,tt1999890,5.5,8662.0,Hell Fest,2018,89.0,Horror,20.0,"Sep 28, 2018",5500000.0,11107431.0,18119231.0,12619231.0,0.6130188968836481,2.2944056363636363,2018.0,True
13705,tt2002718,5.6,69968.0,Machete Kills,2013,107.0,"Action,Crime,Sci-Fi",58.0,"Oct 11, 2013",20000000.0,8008161.0,18273009.0,-1726991.0,0.43825081025243295,-0.08634955,2013.0,False
13737,tt2004420,6.3,266020.0,Neighbors,2014,97.0,Comedy,64.0,"May 9, 2014",18000000.0,150086800.0,270944428.0,252944428.0,0.5539394225889008,14.052468222222222,2014.0,True
13741,tt2005151,7.1,154029.0,War Dogs,2016,114.0,"Comedy,Crime,Drama",45.0,"Aug 19, 2016",50000000.0,43034523.0,86234503.0,36234503.0,0.49904065661513697,0.72469006,2016.0,False
13758,tt2005374,6.4,51915.0,The Frozen Ground,2013,105.0,"Crime,Drama,Mystery",22.0,"Aug 23, 2013",19200000.0,0.0,5617460.0,-13582540.0,0.0,-0.7074239583333334,2013.0,False
13778,tt2006295,6.9,32263.0,The 33,2015,127.0,"Biography,Drama,History",78.0,"Nov 13, 2015",25000000.0,12227722.0,28400715.0,3400715.0,0.4305427521807109,0.1360286,2015.0,False
13859,tt2009606,5.7,695.0,Believe,2013,96.0,"Drama,Sport",13.0,"Dec 2, 2016",3500000.0,890303.0,890303.0,-2609697.0,1.0,-0.7456277142857143,2016.0,False
13886,tt2011159,5.6,16045.0,No Good Deed,2014,84.0,"Action,Crime,Drama",44.0,"Sep 12, 2014",13200000.0,52543632.0,54323210.0,41123210.0,0.9672409270365282,3.115394696969697,2014.0,True
13895,tt2011276,5.5,8219.0,Banshee Chapter,2013,87.0,"Horror,Sci-Fi,Thriller",30.0,"Jan 10, 2014",950000.0,0.0,78122.0,-871878.0,0.0,-0.9177663157894737,2014.0,False
13972,tt2015381,8.1,948394.0,Guardians of the Galaxy,2014,121.0,"Action,Adventure,Comedy",14.0,"Aug 1, 2014",170000000.0,333172112.0,770867516.0,600867516.0,0.43220411430593997,3.5345148,2014.0,True
14007,tt2017020,5.4,34229.0,The Smurfs 2,2013,105.0,"Adventure,Animation,Comedy",33.0,"Jul 31, 2013",110000000.0,71017784.0,348547523.0,238547523.0,0.2037535179958803,2.1686138454545456,2013.0,True
14010,tt2017486,7.0,3585.0,Closer to the Moon,2014,112.0,"Comedy,Crime,Drama",10.0,"Apr 17, 2014",1500000.0,0.0,5396.0,-1494604.0,0.0,-0.9964026666666667,2014.0,False
14043,tt2020110,5.7,780.0,The Kick,2011,94.0,"Action,Sport",25.0,"Dec 31, 2011",3500000.0,0.0,40622.0,-3459378.0,0.0,-0.9883937142857143,2011.0,False
14073,tt2023453,6.3,19571.0,Diary of a Wimpy Kid: Dog Days,2012,94.0,"Comedy,Family",17.0,"Aug 3, 2012",22000000.0,49008662.0,77229695.0,55229695.0,0.6345831354118386,2.510440681818182,2012.0,True
14087,tt2023587,6.2,158487.0,Mama,2013,100.0,"Horror,Thriller",9.0,"Jan 18, 2013",15000000.0,71628180.0,148095566.0,133095566.0,0.4836618808695461,8.873037733333334,2013.0,True
14111,tt2024432,5.7,115624.0,Identity Thief,2013,111.0,"Adventure,Comedy,Crime",32.0,"Feb 8, 2013",35000000.0,134506920.0,175361578.0,140361578.0,0.7670261726317267,4.0103308,2013.0,True
14113,tt2024469,7.0,234717.0,Non-Stop,2014,106.0,"Action,Mystery,Thriller",2.0,"Feb 28, 2014",50000000.0,91742160.0,222383055.0,172383055.0,0.4125411443781092,3.4476611,2014.0,True
14123,tt2024544,8.1,577301.0,12 Years a Slave,2013,134.0,"Biography,Drama,History",18.0,"Oct 18, 2013",20000000.0,56671993.0,181025343.0,161025343.0,0.3130610999588052,8.05126715,2013.0,True
14142,tt2025690,6.8,55981.0,The Finest Hours,2016,117.0,"Action,Drama,History",36.0,"Jan 29, 2016",70000000.0,27569558.0,49252761.0,-20747239.0,0.559756599229026,-0.2963891285714286,2016.0,False
14166,tt2027265,6.6,1519.0,A Better Life,2011,110.0,Drama,84.0,"Jun 24, 2011",10000000.0,1759252.0,1884251.0,-8115749.0,0.9336611735909919,-0.8115749,2011.0,False
14171,tt2028482,7.0,24.0,Freedom,2011,88.0,Documentary,69.0,"Jun 5, 2015",14500000.0,0.0,872757.0,-13627243.0,0.0,-0.9398098620689656,2015.0,False
14190,tt2032557,6.9,12511.0,The Reluctant Fundamentalist,2012,130.0,"Drama,Thriller",42.0,"Apr 26, 2013",15000000.0,528731.0,528731.0,-14471269.0,1.0,-0.9647512666666667,2013.0,False
14192,tt2032572,5.2,9453.0,USS Indianapolis: Men of Courage,2016,128.0,"Action,Drama,History",40.0,"Nov 11, 2016",40000000.0,0.0,1663785.0,-38336215.0,0.0,-0.958405375,2016.0,False
14231,tt2034139,4.0,15124.0,The Last Exorcism Part II,2013,88.0,"Drama,Horror,Thriller",90.0,"Mar 1, 2013",4000000.0,15179303.0,25448707.0,21448707.0,0.5964665709735273,5.36217675,2013.0,True
14244,tt2034800,6.0,111602.0,The Great Wall,2016,103.0,"Action,Adventure,Fantasy",92.0,"Feb 17, 2017",150000000.0,45157105.0,334486852.0,184486852.0,0.13500412566291245,1.2299123466666666,2017.0,True
14250,tt2035599,7.3,654.0,"Pink Ribbons, Inc.",2011,97.0,Documentary,76.0,"Jun 1, 2012",1200000.0,26608.0,26608.0,-1173392.0,1.0,-0.9778266666666666,2012.0,False
14273,tt2039338,5.2,33752.0,Flatliners,2017,109.0,"Drama,Horror,Mystery",11.0,"Sep 29, 2017",20000000.0,16883115.0,45173738.0,25173738.0,0.37373739140205753,1.2586869,2017.0,True
14279,tt2039393,6.0,59995.0,The Gambler,2014,111.0,"Crime,Drama,Thriller",25.0,"Dec 10, 2014",25000000.0,33680992.0,38718031.0,13718031.0,0.8699045672028105,0.54872124,2014.0,False
14349,tt2042568,7.5,123759.0,Inside Llewyn Davis,2013,104.0,"Drama,Music",94.0,"Dec 6, 2013",11000000.0,13248209.0,32943247.0,21943247.0,0.40215249577553785,1.9948406363636364,2013.0,True
14467,tt2049386,6.5,6.0,Alice in Wonderland,2010,99.0,"Fantasy,Musical",51.0,"Mar 5, 2010",200000000.0,334191110.0,1025491110.0,825491110.0,0.3258839659760678,4.12745555,2010.0,True
14528,tt2051894,6.0,2745.0,Home Run,2013,113.0,"Drama,Sport",66.0,"Apr 19, 2013",1200000.0,2859955.0,2859955.0,1659955.0,1.0,1.3832958333333334,2013.0,True
14532,tt2052015,6.2,99.0,Water & Power,2013,88.0,"Crime,Drama",12.0,"May 2, 2014",600000.0,42557.0,42557.0,-557443.0,1.0,-0.9290716666666666,2014.0,False
14546,tt2053463,7.1,168466.0,Side Effects,2013,106.0,"Crime,Drama,Mystery",32.0,"Feb 8, 2013",30000000.0,32172757.0,66742138.0,36742138.0,0.48204564558600144,1.2247379333333333,2013.0,True
14603,tt2057392,7.3,72301.0,Eye in the Sky,2015,102.0,"Drama,Thriller,War",75.0,"Mar 11, 2016",13000000.0,18704596.0,35402802.0,22402802.0,0.5283365988940649,1.7232924615384615,2016.0,True
14624,tt2058107,7.1,34586.0,The Railway Man,2013,116.0,"Biography,Drama,Romance",33.0,"Apr 11, 2014",18000000.0,4438438.0,23910210.0,5910210.0,0.18562940266940356,0.328345,2014.0,False
14636,tt2058673,5.3,53802.0,Point Break,2015,114.0,"Action,Crime,Sport",100.0,"Dec 25, 2015",100000000.0,28782481.0,126704591.0,26704591.0,0.2271621002272917,0.26704591,2015.0,False
14645,tt2059171,6.3,29550.0,13 Sins,2014,93.0,"Horror,Thriller",51.0,"Apr 18, 2014",4000000.0,9134.0,47552.0,-3952448.0,0.19208445491251683,-0.988112,2014.0,False
14793,tt2066051,7.7,24266.0,Rocketman,2019,121.0,"Biography,Drama,Music",71.0,"May 31, 2019",41000000.0,57342725.0,108642725.0,67642725.0,0.5278100765605797,1.6498225609756099,2019.0,True
14897,tt2071441,5.9,1694.0,Dangerous Liaisons,2012,110.0,"Drama,Mystery,Romance",31.0,"Nov 9, 2012",24200000.0,17000.0,10447579.0,-13752421.0,0.0016271712326846248,-0.5682818595041322,2012.0,False
14908,tt2071483,7.3,15.0,Inside Out,2011,59.0,Family,98.0,"Jun 19, 2015",175000000.0,356461711.0,854235992.0,679235992.0,0.41728715991634313,3.881348525714286,2015.0,True
14956,tt2072227,7.2,9047.0,Shanghai,2012,120.0,"Crime,Mystery,Thriller",5.0,"Oct 2, 2015",50000000.0,46425.0,15505922.0,-34494078.0,0.0029940173825200463,-0.68988156,2015.0,False
15078,tt2075392,6.0,96.0,Home,2011,76.0,Drama,44.0,"Mar 27, 2015",130000000.0,177397510.0,385997896.0,255997896.0,0.4595815465273935,1.9692145846153846,2015.0,True
15086,tt2076220,7.1,36874.0,Holy Motors,2012,115.0,"Drama,Fantasy",25.0,"Oct 17, 2012",4000000.0,641054.0,4230426.0,230426.0,0.15153414809761476,0.0576065,2012.0,False
15208,tt2080374,7.2,138668.0,Steve Jobs,2015,122.0,"Biography,Drama",60.0,"Oct 9, 2015",30000000.0,17766658.0,35579007.0,5579007.0,0.49935789382767204,0.1859669,2015.0,False
15292,tt2083355,6.7,13967.0,The Best Man Holiday,2013,123.0,"Comedy,Drama",73.0,"Nov 15, 2013",17000000.0,70525195.0,72835710.0,55835710.0,0.9682777170703766,3.2844535294117647,2013.0,True
15295,tt2083383,6.8,56129.0,Trouble with the Curve,2012,111.0,"Drama,Sport",18.0,"Sep 21, 2012",60000000.0,35763137.0,47818913.0,-12181087.0,0.7478868664371354,-0.20301811666666666,2012.0,False
15334,tt2084970,8.0,620834.0,The Imitation Game,2014,114.0,"Biography,Drama,Thriller",6.0,"Nov 28, 2014",15000000.0,91125143.0,227740463.0,212740463.0,0.4001271526351468,14.182697533333334,2014.0,True
15499,tt2091256,6.2,21903.0,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy",59.0,"Jun 2, 2017",38000000.0,73921000.0,126577874.0,88577874.0,0.5839962203820867,2.3309966842105263,2017.0,True
15529,tt2091473,6.6,34659.0,Promised Land,2012,106.0,Drama,13.0,"Jan 4, 2013",15000000.0,7597898.0,12394562.0,-2605438.0,0.6130025409530405,-0.17369586666666667,2013.0,False
15558,tt2093100,7.5,1049.0,Home,2011,127.0,Drama,44.0,"Mar 27, 2015",130000000.0,177397510.0,385997896.0,255997896.0,0.4595815465273935,1.9692145846153846,2015.0,True
15645,tt2095649,5.7,16685.0,Grace of Monaco,2014,103.0,"Biography,Drama,Romance",8.0,"Dec 1, 2015",30000000.0,0.0,25199891.0,-4800109.0,0.0,-0.16000363333333334,2015.0,False
15682,tt2096672,5.6,118646.0,Dumb and Dumber To,2014,109.0,"Adventure,Comedy",1.0,"Nov 14, 2014",40000000.0,86208010.0,156553592.0,116553592.0,0.5506613351931267,2.9138398,2014.0,True
15683,tt2096673,8.2,536181.0,Inside Out,2015,95.0,"Adventure,Animation,Comedy",98.0,"Jun 19, 2015",175000000.0,356461711.0,854235992.0,679235992.0,0.41728715991634313,3.881348525714286,2015.0,True
15688,tt2097298,7.4,31735.0,"McFarland, USA",2015,129.0,"Biography,Drama,Sport",80.0,"Feb 20, 2015",17000000.0,44480275.0,45707924.0,28707924.0,0.9731414404207025,1.688701411764706,2015.0,True
15693,tt2097333,3.9,312.0,A.C.O.R.N.S.: Operation Crackdown,2015,83.0,"Animation,Comedy,Family",51.0,"Nov 1, 2016",8500000.0,0.0,1353287.0,-7146713.0,0.0,-0.8407897647058824,2016.0,False
15721,tt2099556,5.7,11025.0,Antiviral,2012,108.0,"Horror,Sci-Fi,Thriller",63.0,"Apr 12, 2013",3100000.0,0.0,123407.0,-2976593.0,0.0,-0.9601912903225807,2013.0,False
15764,tt2101341,6.5,61238.0,Dead Man Down,2013,118.0,"Action,Crime,Drama",78.0,"Mar 8, 2013",30000000.0,10895295.0,19599974.0,-10400026.0,0.5558831353551795,-0.34666753333333333,2013.0,False
15775,tt2101441,5.3,126504.0,Spring Breakers,2012,94.0,"Comedy,Crime,Drama",3.0,"Mar 15, 2013",5000000.0,14124286.0,31149251.0,26149251.0,0.45343902490624893,5.2298502,2013.0,True
